Price,Close,High,Low,Open,Volume
2024-03-20,4.03849983215332,4.077499866485596,4.019999980926514,4.065000057220459,776
2024-03-21,4.046500205993652,4.085999965667725,4.031000137329102,4.085999965667725,867
2024-03-22,3.996000051498413,4.020500183105469,3.990000009536743,4.020500183105469,1056
2024-03-25,4.006999969482422,4.02400016784668,3.990000009536743,3.999500036239624,676
2024-03-26,3.996000051498413,3.998500108718872,3.9800000190734863,3.9800000190734863,852
2024-03-27,3.992500066757202,4.005000114440918,3.9690001010894775,3.995500087738037,715
2024-03-28,4.003499984741211,4.019499778747559,3.9820001125335693,4.019499778747559,852
2024-04-01,4.046000003814697,4.073999881744385,4.04449987411499,4.073999881744385,623
2024-04-02,4.070000171661377,4.08650016784668,4.053999900817871,4.053999900817871,458
2024-04-03,4.192999839782715,4.20550012588501,4.072500228881836,4.072500228881836,431
2024-04-04,4.246500015258789,4.246500015258789,4.21750020980835,4.2220001220703125,205
2024-04-05,4.239500045776367,4.239500045776367,4.235000133514404,4.239500045776367,1377
2024-04-08,4.2769999504089355,4.296999931335449,4.18149995803833,4.18149995803833,223
2024-04-09,4.285999774932861,4.285999774932861,4.274499893188477,4.2769999504089355,206
2024-04-10,4.2820000648498535,4.2820000648498535,4.264500141143799,4.274499893188477,316
2024-04-11,4.251999855041504,4.272500038146973,4.230500221252441,4.272500038146973,355
2024-04-12,4.257500171661377,4.340000152587891,4.255499839782715,4.340000152587891,252
2024-04-15,4.379000186920166,4.382999897003174,4.285999774932861,4.382999897003174,289
2024-04-16,4.305500030517578,4.365499973297119,4.28000020980835,4.364999771118164,314
2024-04-17,4.34250020980835,4.371500015258789,4.34250020980835,4.371500015258789,234
2024-04-18,4.440499782562256,4.440499782562256,4.414999961853027,4.414999961853027,295
2024-04-19,4.501999855041504,4.514500141143799,4.442500114440918,4.442500114440918,248
2024-04-22,4.500500202178955,4.500500202178955,4.4720001220703125,4.478499889373779,468
2024-04-23,4.490499973297119,4.490499973297119,4.420000076293945,4.485000133514404,570
2024-04-24,4.4670000076293945,4.496500015258789,4.4670000076293945,4.4670000076293945,417
2024-04-25,4.570499897003174,4.570499897003174,4.570499897003174,4.570499897003174,396
2024-04-26,4.568999767303467,4.624499797821045,4.568999767303467,4.624499797821045,55975
2024-04-29,4.658999919891357,4.677999973297119,4.5625,4.572999954223633,11865
2024-04-30,4.564499855041504,4.690999984741211,4.542500019073486,4.675000190734863,2062
2024-05-01,4.552499771118164,4.598499774932861,4.513500213623047,4.540500164031982,1659
2024-05-02,4.49399995803833,4.580999851226807,4.47599983215332,4.580999851226807,864
2024-05-03,4.573500156402588,4.573500156402588,4.504499912261963,4.514500141143799,879
2024-05-06,4.634500026702881,4.646999835968018,4.584000110626221,4.59250020980835,642
2024-05-07,4.625500202178955,4.63700008392334,4.593500137329102,4.630000114440918,823
2024-05-08,4.561999797821045,4.593999862670898,4.5320000648498535,4.583000183105469,1097
2024-05-09,4.607500076293945,4.616499900817871,4.53849983215332,4.559000015258789,905
2024-05-10,4.69350004196167,4.752999782562256,4.645500183105469,4.645999908447266,989
2024-05-13,4.804500102996826,4.809000015258789,4.685999870300293,4.685999870300293,853
2024-05-14,4.953499794006348,5.081999778747559,4.819499969482422,4.822999954223633,1046
2024-05-15,4.9695000648498535,5.177499771118164,4.863999843597412,4.989999771118164,724
2024-05-16,4.892000198364258,5.0229997634887695,4.881999969482422,5.0229997634887695,1150
2024-05-17,5.057000160217285,5.070499897003174,4.864999771118164,4.864999771118164,790
2024-05-20,5.087500095367432,5.198500156402588,5.0289998054504395,5.191999912261963,747
2024-05-21,5.11899995803833,5.161499977111816,5.057499885559082,5.057499885559082,568
2024-05-22,4.867499828338623,5.074999809265137,4.839000225067139,5.074999809265137,976
2024-05-23,4.816500186920166,4.8480000495910645,4.803500175476074,4.809999942779541,713
2024-05-24,4.778500080108643,4.824999809265137,4.772500038146973,4.815999984741211,689
2024-05-28,4.875500202178955,4.89900016784668,4.860000133514404,4.863500118255615,461
2024-05-29,4.805500030517578,4.805500030517578,4.796000003814697,4.802000045776367,1059
2024-05-30,4.671999931335449,4.7855000495910645,4.642499923706055,4.7754998207092285,1170
2024-05-31,4.610000133514404,4.651500225067139,4.583499908447266,4.638500213623047,615
2024-06-03,4.677000045776367,4.684000015258789,4.663000106811523,4.684000015258789,488
2024-06-04,4.547999858856201,4.685999870300293,4.54449987411499,4.685999870300293,593
2024-06-05,4.619500160217285,4.622499942779541,4.538000106811523,4.538000106811523,436
2024-06-06,4.690999984741211,4.690999984741211,4.650000095367432,4.661499977111816,376
2024-06-07,4.494500160217285,4.559999942779541,4.479499816894531,4.559999942779541,398
2024-06-10,4.55649995803833,4.568999767303467,4.474999904632568,4.474999904632568,391
2024-06-11,4.5229997634887695,4.5229997634887695,4.4654998779296875,4.4654998779296875,388
2024-06-12,4.581500053405762,4.587500095367432,4.523499965667725,4.526500225067139,384
2024-06-13,4.507500171661377,4.507500171661377,4.507500171661377,4.507500171661377,532
2024-06-14,4.551000118255615,4.551000118255615,4.508999824523926,4.516499996185303,577
2024-06-17,4.521500110626221,4.526000022888184,4.4710001945495605,4.4710001945495605,512
2024-06-18,4.561999797821045,4.561999797821045,4.449999809265137,4.449999809265137,454
2024-06-20,4.618000030517578,4.618000030517578,4.5920000076293945,4.605000019073486,445
2024-06-21,4.49399995803833,4.597499847412109,4.479000091552734,4.597499847412109,687
2024-06-24,4.5269999504089355,4.5269999504089355,4.476500034332275,4.480000019073486,668
2024-06-25,4.38100004196167,4.511499881744385,4.367499828338623,4.511499881744385,690
2024-06-26,4.367499828338623,4.367499828338623,4.36299991607666,4.363500118255615,27282
2024-06-27,4.328499794006348,4.365499973297119,4.304999828338623,4.359000205993652,6440
2024-06-28,4.390500068664551,4.415999889373779,4.318999767303467,4.326499938964844,1413
2024-07-01,4.426499843597412,4.433499813079834,4.362500190734863,4.388500213623047,991
2024-07-02,4.429500102996826,4.473999977111816,4.4004998207092285,4.423999786376953,894
2024-07-03,4.540999889373779,4.564499855041504,4.452499866485596,4.452499866485596,821
2024-07-05,4.6585001945495605,4.679999828338623,4.544000148773193,4.544000148773193,495
2024-07-08,4.622000217437744,4.667500019073486,4.607500076293945,4.609000205993652,561
2024-07-09,4.578000068664551,4.646999835968018,4.559000015258789,4.616499900817871,663
2024-07-10,4.607500076293945,4.645999908447266,4.5625,4.58050012588501,727
2024-07-11,4.508500099182129,4.611000061035156,4.505499839782715,4.600500106811523,979
2024-07-12,4.598499774932861,4.598499774932861,4.489999771118164,4.519499778747559,608
2024-07-15,4.5289998054504395,4.573500156402588,4.510000228881836,4.570000171661377,443
2024-07-16,4.443999767303467,4.513500213623047,4.429999828338623,4.511499881744385,782
2024-07-17,4.39900016784668,4.427499771118164,4.39300012588501,4.42549991607666,483
2024-07-18,4.265999794006348,4.398499965667725,4.265999794006348,4.398499965667725,437
2024-07-19,4.218999862670898,4.261000156402588,4.2179999351501465,4.251999855041504,302
2024-07-22,4.180500030517578,4.2210001945495605,4.147500038146973,4.218999862670898,483
2024-07-23,4.145999908447266,4.14900016784668,4.13700008392334,4.145500183105469,503
2024-07-24,4.098999977111816,4.138000011444092,4.098999977111816,4.132999897003174,596
2024-07-25,4.112500190734863,4.132500171661377,4.060500144958496,4.060500144958496,516
2024-07-26,4.104499816894531,4.126999855041504,4.0879998207092285,4.112500190734863,386
2024-07-29,4.061999797821045,4.065000057220459,4.049499988555908,4.065000057220459,863
2024-07-30,4.063000202178955,4.076000213623047,4.026500225067139,4.060999870300293,1667
2024-07-31,4.159999847412109,4.178999900817871,4.069499969482422,4.076499938964844,637
2024-08-01,4.066500186920166,4.111000061035156,4.05049991607666,4.111000061035156,880
2024-08-02,4.084000110626221,4.110000133514404,4.084000110626221,4.107500076293945,421
2024-08-05,3.9839999675750732,4.099999904632568,3.9260001182556152,4.099999904632568,585
2024-08-06,4.011499881744385,4.011499881744385,3.950000047683716,3.950000047683716,449
2024-08-07,3.9375,3.9684998989105225,3.927999973297119,3.9684998989105225,397
2024-08-08,3.944999933242798,3.9614999294281006,3.9175000190734863,3.9175000190734863,408
2024-08-09,3.9800000190734863,4.013999938964844,3.9660000801086426,3.9660000801086426,343
2024-08-12,4.054999828338623,4.071000099182129,4.019499778747559,4.019999980926514,399
2024-08-13,4.035999774932861,4.035999774932861,4.035999774932861,4.035999774932861,241
2024-08-14,4.025000095367432,4.052000045776367,4.025000095367432,4.05049991607666,190
2024-08-15,4.138999938964844,4.144000053405762,4.028500080108643,4.028500080108643,335
2024-08-16,4.127500057220459,4.127500057220459,4.0945000648498535,4.0945000648498535,286
2024-08-19,4.166500091552734,4.16949987411499,4.1645002365112305,4.165999889373779,237
2024-08-20,4.149499893188477,4.190999984741211,4.138999938964844,4.17549991607666,326
2024-08-21,4.18149995803833,4.184500217437744,4.173999786376953,4.173999786376953,299
2024-08-22,4.140999794006348,4.197999954223633,4.138999938964844,4.197999954223633,301
2024-08-23,4.194499969482422,4.204500198364258,4.193999767303467,4.193999767303467,301
2024-08-26,4.21150016784668,4.2144999504089355,4.19950008392334,4.19950008392334,346
2024-08-27,4.230500221252441,4.24399995803833,4.230500221252441,4.243500232696533,256
2024-08-28,4.144999980926514,4.21999979019165,4.144999980926514,4.21999979019165,24167
2024-08-29,4.147500038146973,4.177999973297119,4.104499816894531,4.144999980926514,6135
2024-08-30,4.144999980926514,4.196000099182129,4.142499923706055,4.180500030517578,1365
2024-09-03,4.0320000648498535,4.1545000076293945,3.993000030517578,4.14900016784668,1114
2024-09-04,4.019499778747559,4.043000221252441,3.990000009536743,4.031000137329102,944
2024-09-05,4.077499866485596,4.103499889373779,3.9820001125335693,4.0269999504089355,543
2024-09-06,4.014500141143799,4.113999843597412,4.004499912261963,4.078999996185303,679
2024-09-09,4.084499835968018,4.0960001945495605,4.046000003814697,4.046000003814697,679
2024-09-10,4.040500164031982,4.079999923706055,4.0329999923706055,4.079999923706055,674
2024-09-11,4.083000183105469,4.103000164031982,4.058000087738037,4.058000087738037,550
2024-09-12,4.132999897003174,4.166500091552734,4.111999988555908,4.111999988555908,749
2024-09-13,4.175000190734863,4.184000015258789,4.148499965667725,4.148499965667725,509
2024-09-16,4.2129998207092285,4.247000217437744,4.199999809265137,4.199999809265137,539
2024-09-17,4.213500022888184,4.232999801635742,4.19350004196167,4.223999977111816,463
2024-09-18,4.23799991607666,4.269999980926514,4.188499927520752,4.188499927520752,311
2024-09-19,4.285999774932861,4.310500144958496,4.269499778747559,4.300000190734863,566
2024-09-20,4.281499862670898,4.317999839782715,4.261000156402588,4.316999912261963,276
2024-09-23,4.289000034332275,4.297500133514404,4.248000144958496,4.249499797821045,755
2024-09-24,4.429500102996826,4.429500102996826,4.300000190734863,4.300000190734863,431
2024-09-25,4.427999973297119,4.453000068664551,4.423999786376953,4.453000068664551,563
2024-09-26,4.580999851226807,4.580999851226807,4.478499889373779,4.478499889373779,1237
2024-09-27,4.540999889373779,4.5894999504089355,4.520999908447266,4.566999912261963,1128
2024-09-30,4.495999813079834,4.610000133514404,4.465000152587891,4.610000133514404,416
2024-10-01,4.5355000495910645,4.538000106811523,4.511000156402588,4.51200008392334,748
2024-10-02,4.5960001945495605,4.605500221252441,4.56850004196167,4.576499938964844,469
2024-10-03,4.501999855041504,4.611000061035156,4.475500106811523,4.611000061035156,407
2024-10-04,4.522500038146973,4.551000118255615,4.504499912261963,4.504499912261963,440
2024-10-07,4.519000053405762,4.519000053405762,4.495500087738037,4.513999938964844,413
2024-10-08,4.4120001792907715,4.433000087738037,4.406499862670898,4.427999973297119,504
2024-10-09,4.355000019073486,4.390500068664551,4.355000019073486,4.390500068664551,425
2024-10-10,4.385000228881836,4.402500152587891,4.376999855041504,4.376999855041504,259
2024-10-11,4.451499938964844,4.451499938964844,4.4054999351501465,4.4054999351501465,336
2024-10-14,4.363500118255615,4.39900016784668,4.34499979019165,4.349999904632568,398
2024-10-15,4.30049991607666,4.364500045776367,4.293000221252441,4.364500045776367,614
2024-10-16,4.331500053405762,4.3354997634887695,4.314000129699707,4.318999767303467,430
2024-10-17,4.286499977111816,4.34499979019165,4.284999847412109,4.34499979019165,345
2024-10-18,4.3460001945495605,4.370999813079834,4.333000183105469,4.3520002365112305,406
2024-10-21,4.322999954223633,4.351500034332275,4.318999767303467,4.351500034332275,425
2024-10-22,4.3480000495910645,4.367000102996826,4.3480000495910645,4.367000102996826,378
2024-10-23,4.304500102996826,4.320000171661377,4.28000020980835,4.320000171661377,474
2024-10-24,4.319499969482422,4.367000102996826,4.293000221252441,4.367000102996826,556
2024-10-25,4.3394999504089355,4.3394999504089355,4.305500030517578,4.305500030517578,386
2024-10-28,4.331999778747559,4.33650016784668,4.329999923706055,4.333000183105469,611
2024-10-29,4.332499980926514,4.3480000495910645,4.324999809265137,4.324999809265137,1134
2024-10-30,4.327499866485596,4.35699987411499,4.3125,4.3394999504089355,936
2024-10-31,4.313499927520752,4.340000152587891,4.302499771118164,4.332499980926514,1249
2024-11-01,4.347499847412109,4.355000019073486,4.329999923706055,4.355000019073486,695
2024-11-04,4.4070000648498535,4.415999889373779,4.370999813079834,4.370999813079834,471
2024-11-05,4.450500011444092,4.458000183105469,4.39900016784668,4.39900016784668,585
2024-11-06,4.222499847412109,4.27400016784668,4.207499980926514,4.27400016784668,732
2024-11-07,4.409999847412109,4.411499977111816,4.2245001792907715,4.2245001792907715,394
2024-11-08,4.286499977111816,4.388500213623047,4.2754998207092285,4.388500213623047,473
2024-11-11,4.210999965667725,4.306000232696533,4.210999965667725,4.306000232696533,565
2024-11-12,4.119500160217285,4.165500164031982,4.117499828338623,4.165500164031982,542
2024-11-13,4.065999984741211,4.113999843597412,4.061500072479248,4.113999843597412,645
2024-11-14,4.072999954223633,4.072999954223633,4.058000087738037,4.061500072479248,451
2024-11-15,4.051000118255615,4.125500202178955,4.048500061035156,4.124000072479248,349
2024-11-18,4.107999801635742,4.116000175476074,4.063000202178955,4.063000202178955,371
2024-11-19,4.130000114440918,4.160999774932861,4.09499979019165,4.098499774932861,362
2024-11-20,4.143499851226807,4.145999908447266,4.130000114440918,4.144499778747559,437
2024-11-21,4.11299991607666,4.124000072479248,4.099999904632568,4.115499973297119,600
2024-11-22,4.073999881744385,4.083499908447266,4.068999767303467,4.077000141143799,514
2024-11-25,4.0914998054504395,4.103000164031982,4.089000225067139,4.103000164031982,335
2024-11-26,4.039000034332275,4.0395002365112305,4.036499977111816,4.0395002365112305,37274
2024-11-27,4.066999912261963,4.098999977111816,4.052000045776367,4.059000015258789,11425
2024-11-29,4.08050012588501,4.099999904632568,4.052999973297119,4.078000068664551,1274
2024-12-02,4.075500011444092,4.091000080108643,4.0320000648498535,4.072500228881836,1564
2024-12-03,4.145999908447266,4.204999923706055,4.065000057220459,4.09499979019165,1863
2024-12-04,4.142000198364258,4.1554999351501465,4.124499797821045,4.138000011444092,1579
2024-12-05,4.135000228881836,4.146999835968018,4.115499973297119,4.145500183105469,713
2024-12-06,4.138500213623047,4.190000057220459,4.136000156402588,4.138000011444092,514
2024-12-09,4.223499774932861,4.236000061035156,4.129499912261963,4.140999794006348,867
2024-12-10,4.223499774932861,4.227499961853027,4.194499969482422,4.204999923706055,1242
2024-12-11,4.214000225067139,4.258500099182129,4.184500217437744,4.2210001945495605,1029
2024-12-12,4.195000171661377,4.2804999351501465,4.170000076293945,4.2804999351501465,761
2024-12-13,4.14900016784668,4.178999900817871,4.139500141143799,4.178500175476074,608
2024-12-16,4.143499851226807,4.170499801635742,4.132500171661377,4.132500171661377,913
2024-12-17,4.0914998054504395,4.139500141143799,4.083499908447266,4.139500141143799,1362
2024-12-18,4.099999904632568,4.106500148773193,4.038000106811523,4.0920000076293945,1164
2024-12-19,4.020500183105469,4.05049991607666,4.019999980926514,4.034999847412109,846
2024-12-20,4.040999889373779,4.044000148773193,4.027500152587891,4.0320000648498535,836
2024-12-23,4.0229997634887695,4.031499862670898,4.019999980926514,4.031499862670898,900
2024-12-24,4.049499988555908,4.052499771118164,4.043000221252441,4.052499771118164,397
2024-12-26,4.072000026702881,4.077499866485596,4.06850004196167,4.072999954223633,362
2024-12-27,4.0625,4.0625,4.058000087738037,4.061500072479248,805
2024-12-30,4.045499801635742,4.090000152587891,4.0335001945495605,4.090000152587891,1066
2024-12-31,3.9860000610351562,4.052999973297119,3.9795000553131104,4.047500133514404,708
2025-01-02,3.9885001182556152,4.0,3.9744999408721924,3.992500066757202,764
2025-01-03,4.0395002365112305,4.041999816894531,4.0335001945495605,4.033999919891357,505
2025-01-06,4.126999855041504,4.1620001792907715,4.114999771118164,4.114999771118164,485
2025-01-07,4.1605000495910645,4.1620001792907715,4.138999938964844,4.161499977111816,814
2025-01-08,4.227499961853027,4.236999988555908,4.190000057220459,4.190000057220459,441
2025-01-09,4.2795000076293945,4.284999847412109,4.269000053405762,4.284999847412109,281
2025-01-10,4.274499893188477,4.314000129699707,4.274499893188477,4.314000129699707,298
2025-01-13,4.295499801635742,4.295499801635742,4.289999961853027,4.289999961853027,231
2025-01-14,4.310500144958496,4.324999809265137,4.292500019073486,4.324999809265137,452
2025-01-15,4.359499931335449,4.366000175476074,4.340000152587891,4.340000152587891,298
2025-01-16,4.4105000495910645,4.4120001792907715,4.3979997634887695,4.400000095367432,200
2025-01-17,4.337500095367432,4.3520002365112305,4.329999923706055,4.3495001792907715,288
2025-01-21,4.310999870300293,4.310999870300293,4.271500110626221,4.309999942779541,493
2025-01-22,4.271500110626221,4.271500110626221,4.258500099182129,4.269999980926514,445
2025-01-23,4.299499988555908,4.299499988555908,4.229499816894531,4.25,488
2025-01-24,4.289999961853027,4.339000225067139,4.2804999351501465,4.339000225067139,476
2025-01-27,4.203499794006348,4.235000133514404,4.202000141143799,4.235000133514404,710
2025-01-28,4.2204999923706055,4.246500015258789,4.21999979019165,4.235000133514404,435
2025-01-29,4.257500171661377,4.257999897003174,4.256499767303467,4.256499767303467,1145
2025-01-30,4.288000106811523,4.313499927520752,4.255000114440918,4.255000114440918,1598
2025-01-31,4.26200008392334,4.276000022888184,4.247000217437744,4.2754998207092285,872
2025-02-03,4.294000148773193,4.308499813079834,4.253499984741211,4.253499984741211,597
2025-02-04,4.34250020980835,4.35099983215332,4.324999809265137,4.324999809265137,567
2025-02-05,4.434500217437744,4.435999870300293,4.386000156402588,4.386000156402588,602
2025-02-06,4.453499794006348,4.492000102996826,4.435500144958496,4.488500118255615,586
2025-02-07,4.581500053405762,4.589000225067139,4.536499977111816,4.536499977111816,342
2025-02-10,4.700500011444092,4.703000068664551,4.674499988555908,4.682499885559082,495
2025-02-11,4.5945000648498535,4.5945000648498535,4.546999931335449,4.556000232696533,390
2025-02-12,4.697999954223633,4.697999954223633,4.692500114440918,4.697999954223633,281
2025-02-13,4.769000053405762,4.769999980926514,4.763999938964844,4.765999794006348,358
2025-02-14,4.656499862670898,4.656499862670898,4.656499862670898,4.656499862670898,636
2025-02-18,4.585000038146973,4.593999862670898,4.550000190734863,4.590000152587891,683
2025-02-19,4.557000160217285,4.557000160217285,4.557000160217285,4.557000160217285,569
2025-02-20,4.607999801635742,4.607999801635742,4.545000076293945,4.545000076293945,663
2025-02-21,4.559999942779541,4.575500011444092,4.534999847412109,4.534999847412109,767
2025-02-24,4.517000198364258,4.5355000495910645,4.515999794006348,4.5289998054504395,561
2025-02-25,4.486000061035156,4.554999828338623,4.486000061035156,4.505499839782715,488
2025-02-26,4.541999816894531,4.541999816894531,4.541999816894531,4.541999816894531,17252
2025-02-27,4.579999923706055,4.620999813079834,4.504000186920166,4.537499904632568,6735
2025-02-28,4.514500141143799,4.55649995803833,4.479499816894531,4.556000232696533,2731
2025-03-03,4.576499938964844,4.616000175476074,4.507999897003174,4.54449987411499,1408
2025-03-04,4.527500152587891,4.566999912261963,4.5,4.565999984741211,1394
2025-03-05,4.766499996185303,4.789999961853027,4.534999847412109,4.534999847412109,819
2025-03-06,4.7789998054504395,4.802499771118164,4.722499847412109,4.781499862670898,1108
2025-03-07,4.683000087738037,4.75600004196167,4.6570000648498535,4.751999855041504,903
2025-03-10,4.639500141143799,4.68149995803833,4.607500076293945,4.6570000648498535,821
2025-03-11,4.739999771118164,4.774499893188477,4.599999904632568,4.619500160217285,756
2025-03-12,4.821000099182129,4.868500232696533,4.765500068664551,4.765500068664551,649
2025-03-13,4.898499965667725,4.902500152587891,4.7754998207092285,4.814499855041504,776
2025-03-14,4.869500160217285,4.924499988555908,4.847499847412109,4.895500183105469,394
2025-03-17,4.933499813079834,4.954999923706055,4.855000019073486,4.855000019073486,528
2025-03-18,4.993000030517578,4.99399995803833,4.943999767303467,4.948999881744385,424
2025-03-19,5.076000213623047,5.096499919891357,5.002999782562256,5.002999782562256,459
2025-03-20,5.085000038146973,5.105999946594238,5.048500061035156,5.098499774932861,578
2025-03-21,5.087500095367432,5.087500095367432,5.017000198364258,5.081999778747559,598
2025-03-24,5.064000129699707,5.15749979019165,5.048999786376953,5.102499961853027,799
2025-03-25,5.183000087738037,5.188499927520752,5.071499824523926,5.071499824523926,419
2025-03-26,5.216000080108643,5.2769999504089355,5.203499794006348,5.236499786376953,547
2025-03-27,5.097499847412109,5.21150016784668,5.072500228881836,5.21150016784668,1770
2025-03-28,5.112500190734863,5.129499912261963,5.063000202178955,5.104000091552734,1395
2025-03-31,5.019999980926514,5.119999885559082,5.007500171661377,5.093500137329102,720
2025-04-01,5.019000053405762,5.063000202178955,5.000999927520752,5.059999942779541,838
2025-04-02,5.023499965667725,5.066500186920166,4.996500015258789,5.010499954223633,523
2025-04-03,4.810999870300293,4.924499988555908,4.794000148773193,4.875,274
2025-04-04,4.384500026702881,4.78000020980835,4.355999946594238,4.78000020980835,467
2025-04-07,4.169000148773193,4.367499828338623,4.145500183105469,4.311999797821045,434
2025-04-08,4.127500057220459,4.1529998779296875,4.098499774932861,4.152500152587891,430
2025-04-09,4.17549991607666,4.435999870300293,4.140999794006348,4.140999794006348,288
2025-04-10,4.321000099182129,4.383999824523926,4.321000099182129,4.381999969482422,313
2025-04-11,4.507500171661377,4.545000076293945,4.403500080108643,4.439000129699707,358
2025-04-14,4.610499858856201,4.632500171661377,4.565499782562256,4.56850004196167,413
2025-04-15,4.611000061035156,4.613500118255615,4.586999893188477,4.601500034332275,463
2025-04-16,4.673999786376953,4.676000118255615,4.533999919891357,4.593999862670898,289
2025-04-17,4.731500148773193,4.731500148773193,4.6020002365112305,4.664999961853027,550
2025-04-21,4.7210001945495605,4.7220001220703125,4.693999767303467,4.693999767303467,232
2025-04-22,4.870500087738037,4.876500129699707,4.749000072479248,4.750999927520752,516
2025-04-23,4.8354997634887695,4.900000095367432,4.83050012588501,4.856500148773193,714
2025-04-24,4.849999904632568,4.879499912261963,4.8414998054504395,4.8414998054504395,1626
2025-04-25,4.8354997634887695,4.8354997634887695,4.788000106811523,4.788000106811523,697
2025-04-28,4.8379998207092285,4.8379998207092285,4.833000183105469,4.835000038146973,16324
2025-04-29,4.822999954223633,4.9145002365112305,4.796000003814697,4.846499919891357,4169
2025-04-30,4.559999942779541,4.815999984741211,4.498499870300293,4.813499927520752,2137
2025-05-01,4.580999851226807,4.616000175476074,4.564499855041504,4.580999851226807,1206
2025-05-02,4.627500057220459,4.678500175476074,4.584000110626221,4.584499835968018,1221
2025-05-05,4.65500020980835,4.716000080108643,4.634500026702881,4.644499778747559,654
2025-05-06,4.735000133514404,4.748499870300293,4.650000095367432,4.6529998779296875,777
2025-05-07,4.616499900817871,4.75,4.576000213623047,4.75,618
2025-05-08,4.560999870300293,4.631999969482422,4.505000114440918,4.593500137329102,884
2025-05-09,4.611000061035156,4.625999927520752,4.447999954223633,4.510000228881836,796
2025-05-12,4.578499794006348,4.669000148773193,4.565999984741211,4.653500080108643,847
2025-05-13,4.68149995803833,4.682499885559082,4.570000171661377,4.570499897003174,596
2025-05-14,4.611000061035156,4.690999984741211,4.590000152587891,4.644499778747559,940
2025-05-15,4.644499778747559,4.651000022888184,4.54449987411499,4.605000019073486,737
2025-05-16,4.555500030517578,4.622499942779541,4.5335001945495605,4.620999813079834,1098
2025-05-19,4.633500099182129,4.633999824523926,4.534999847412109,4.561999797821045,1190
2025-05-20,4.619500160217285,4.640500068664551,4.589000225067139,4.60699987411499,1081
2025-05-21,4.638000011444092,4.656499862670898,4.622499942779541,4.650000095367432,1191
2025-05-22,4.648499965667725,4.649499893188477,4.564000129699707,4.579999923706055,1194
2025-05-23,4.80649995803833,4.8420000076293945,4.644999980926514,4.659999847412109,1217
2025-05-27,4.710000038146973,4.810999870300293,4.703000068664551,4.810999870300293,983
2025-05-28,4.644000053405762,4.739999771118164,4.636000156402588,4.71999979019165,1034
2025-05-29,4.653500080108643,4.66349983215332,4.644499778747559,4.66349983215332,1046
2025-05-30,4.652500152587891,4.699999809265137,4.632999897003174,4.647500038146973,1648
2025-06-02,4.834499835968018,4.917500019073486,4.821499824523926,4.854499816894531,679
2025-06-03,4.809500217437744,4.839000225067139,4.764999866485596,4.822500228881836,1484
2025-06-04,4.864500045776367,4.879499912261963,4.829999923706055,4.8394999504089355,940
2025-06-05,4.91349983215332,5.035999774932861,4.880000114440918,4.880000114440918,541
2025-06-06,4.829999923706055,4.920000076293945,4.814499855041504,4.890999794006348,458
2025-06-09,4.9095001220703125,4.913000106811523,4.8470001220703125,4.8470001220703125,487
2025-06-10,4.883999824523926,4.908999919891357,4.863999843597412,4.863999843597412,342
2025-06-11,4.801000118255615,4.832499980926514,4.79449987411499,4.820000171661377,537
2025-06-12,4.821499824523926,4.822999954223633,4.791999816894531,4.791999816894531,447
2025-06-13,4.802999973297119,4.821499824523926,4.735499858856201,4.821499824523926,698
2025-06-16,4.826499938964844,4.829500198364258,4.794000148773193,4.794000148773193,649
2025-06-17,4.80049991607666,4.806000232696533,4.770999908447266,4.806000232696533,700
2025-06-18,4.84499979019165,4.84499979019165,4.815499782562256,4.83650016784668,0
2025-06-20,4.826000213623047,4.830999851226807,4.75,4.830999851226807,854
2025-06-23,4.8429999351501465,4.9079999923706055,4.816500186920166,4.81850004196167,819
2025-06-24,4.867000102996826,4.868500232696533,4.863500118255615,4.863500118255615,506
2025-06-25,4.913000106811523,4.913000106811523,4.889999866485596,4.890500068664551,708
2025-06-26,5.065499782562256,5.073500156402588,5.042500019073486,5.04449987411499,17008
2025-06-27,5.06850004196167,5.086999893188477,4.976500034332275,5.053500175476074,4809
2025-06-30,5.03000020980835,5.076000213623047,5.01200008392334,5.070499897003174,1194
2025-07-01,5.047999858856201,5.122000217437744,5.031499862670898,5.031499862670898,1003
2025-07-02,5.14900016784668,5.161499977111816,5.034999847412109,5.046500205993652,792
2025-07-03,5.0970001220703125,5.1519999504089355,5.084499835968018,5.1519999504089355,0
2025-07-04,5.018499851226807,5.084499835968018,5.0,5.084499835968018,0
2025-07-07,4.984499931335449,5.002999782562256,4.956500053405762,5.002999782562256,718
2025-07-08,5.644999980926514,5.644999980926514,4.94950008392334,4.9679999351501465,922
2025-07-09,5.44350004196167,5.682000160217285,5.397500038146973,5.4670000076293945,857
2025-07-10,5.547999858856201,5.5929999351501465,5.543499946594238,5.579999923706055,756
2025-07-11,5.561999797821045,5.585000038146973,5.449999809265137,5.585000038146973,1082
2025-07-14,5.514999866485596,5.514999866485596,5.44950008392334,5.47599983215332,1093
2025-07-15,5.546000003814697,5.546000003814697,5.482999801635742,5.486000061035156,1621
2025-07-16,5.496500015258789,5.513999938964844,5.445000171661377,5.489999771118164,1152
2025-07-17,5.486000061035156,5.490499973297119,5.456999778747559,5.4679999351501465,866
2025-07-18,5.578000068664551,5.578999996185303,5.488999843597412,5.488999843597412,521
2025-07-21,5.610499858856201,5.617000102996826,5.55049991607666,5.55049991607666,583
2025-07-22,5.697000026702881,5.69950008392334,5.64300012588501,5.64300012588501,729
